codigo_peca,montadora,modelo,geracao,ano_inicio,ano_fim,motor
AN-0117,Toyota,Corolla,11ª geração,2014,2019,1.8 Dual VVT-i
AN-0117,Toyota,Corolla,11ª geração,2014,2019,2.0 Dual VVT-i
AN-0117,Toyota,Corolla,12ª geração,2019,2023,2.0 Dynamic Force
AN-0117,Toyota,Corolla,12ª geração,2019,2023,1.8 Hybrid Dynamic Force
PJ-0099,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
PJ-0099,Honda,Civic,8ª geração,2006,2011,1.8 SOHC i-VTEC
PJ-0099,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
PJ-0099,Honda,Civic,9ª geração,2012,2016,1.8 SOHC i-VTEC
PJ-0099,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
PJ-0099,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
PJ-0099,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
JG-0094,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
JG-0094,Honda,Civic,8ª geração,2006,2011,1.8 SOHC i-VTEC
JG-0094,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
JG-0094,Honda,Civic,9ª geração,2012,2016,1.8 SOHC i-VTEC
JG-0094,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
JG-0094,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
JG-0094,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
IB-0112,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
IB-0112,Honda,Civic,8ª geração,2006,2011,1.8 SOHC i-VTEC
IB-0112,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
IB-0112,Honda,Civic,9ª geração,2012,2016,1.8 SOHC i-VTEC
IB-0112,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
IB-0112,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
IB-0112,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
AN-0118,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
AN-0118,Honda,Civic,8ª geração,2006,2011,1.8 SOHC i-VTEC
AN-0118,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
AN-0118,Honda,Civic,9ª geração,2012,2016,1.8 SOHC i-VTEC
AN-0118,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
AN-0118,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
AN-0118,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
VG-0096,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
VG-0096,Honda,Civic,8ª geração,2006,2011,1.8 SOHC i-VTEC
VG-0096,Honda,Civic,8ª geração,2006,2011,2.0 SOHC i-VTEC
VG-0096,Honda,Civic,9ª geração,2012,2016,1.8 SOHC i-VTEC
VG-0096,Honda,Civic,9ª geração,2012,2016,2.0 SOHC i-VTEC
VG-0096,Honda,Civic,10ª geração,2016,2021,2.0 Earth Dreams
VG-0096,Honda,Civic,10ª geração,2016,2021,1.5 Turbo Earth Dreams
PJ-0100,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
PJ-0100,Honda,Fit,1ª geração,2003,2008,1.5 SOHC VTEC
PJ-0100,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
PJ-0100,Honda,Fit,2ª geração,2008,2014,1.5 SOHC i-VTEC
PJ-0100,Honda,Fit,3ª geração,2015,2020,1.5 Earth Dreams
PJ-0100,Honda,Fit,Final,2020,2021,1.5 Earth Dreams
IB-0113,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
IB-0113,Honda,Fit,1ª geração,2003,2008,1.5 SOHC VTEC
IB-0113,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
IB-0113,Honda,Fit,2ª geração,2008,2014,1.5 SOHC i-VTEC
IB-0113,Honda,Fit,3ª geração,2015,2020,1.5 Earth Dreams
IB-0113,Honda,Fit,Final,2020,2021,1.5 Earth Dreams
VG-0097,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
VG-0097,Honda,Fit,1ª geração,2003,2008,1.5 SOHC VTEC
VG-0097,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
VG-0097,Honda,Fit,2ª geração,2008,2014,1.5 SOHC i-VTEC
VG-0097,Honda,Fit,3ª geração,2015,2020,1.5 Earth Dreams
VG-0097,Honda,Fit,Final,2020,2021,1.5 Earth Dreams
PJ-0101,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
PJ-0101,Honda,Fit,1ª geração,2003,2008,1.5 SOHC VTEC
PJ-0101,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
PJ-0101,Honda,Fit,2ª geração,2008,2014,1.5 SOHC i-VTEC
PJ-0101,Honda,Fit,3ª geração,2015,2020,1.5 Earth Dreams
PJ-0101,Honda,Fit,Final,2020,2021,1.5 Earth Dreams
IB-0114,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
IB-0114,Honda,Fit,1ª geração,2003,2008,1.5 SOHC VTEC
IB-0114,Honda,Fit,2ª geração,2008,2014,1.4 SOHC i-VTEC
IB-0114,Honda,Fit,2ª geração,2008,2014,1.5 SOHC i-VTEC
IB-0114,Honda,Fit,3ª geração,2015,2020,1.5 Earth Dreams
IB-0114,Honda,Fit,Final,2020,2021,1.5 Earth Dreams
JG-0095,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V MPI EA111
JG-0095,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V TSI EA111
JG-0095,Volkswagen,Up!,Facelift,2016,2019,1.0 12V MPI EA111
JG-0095,Volkswagen,Up!,Facelift,2016,2019,1.0 12V TSI EA111
JG-0095,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V MPI EA211
JG-0095,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
JG-0095,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
AN-0119,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V MPI EA111
AN-0119,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V TSI EA111
AN-0119,Volkswagen,Up!,Facelift,2016,2019,1.0 12V MPI EA111
AN-0119,Volkswagen,Up!,Facelift,2016,2019,1.0 12V TSI EA111
AN-0119,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V MPI EA211
AN-0119,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
AN-0119,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
TT-0100,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V MPI EA111
TT-0100,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V TSI EA111
TT-0100,Volkswagen,Up!,Facelift,2016,2019,1.0 12V MPI EA111
TT-0100,Volkswagen,Up!,Facelift,2016,2019,1.0 12V TSI EA111
TT-0100,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V MPI EA211
TT-0100,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
TT-0100,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
IB-0115,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V MPI EA111
IB-0115,Volkswagen,Up!,Lançamento,2014,2016,1.0 12V TSI EA111
IB-0115,Volkswagen,Up!,Facelift,2016,2019,1.0 12V MPI EA111
IB-0115,Volkswagen,Up!,Facelift,2016,2019,1.0 12V TSI EA111
IB-0115,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V MPI EA211
IB-0115,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
IB-0115,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
AN-0120,Fiat,Mobi,Lançamento,2016,2018,1.0 Firefly
AN-0120,Fiat,Mobi,Facelift 1,2018,2020,1.0 Firefly
AN-0120,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly
AN-0120,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly Turbo
AN-0120,Fiat,Mobi,Atual,2022,2023,1.0 Firefly
AN-0120,Fiat,Mobi,Atual,2022,2023,1.0 Firefly Turbo
IB-0116,Fiat,Mobi,Lançamento,2016,2018,1.0 Firefly
IB-0116,Fiat,Mobi,Facelift 1,2018,2020,1.0 Firefly
IB-0116,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly
IB-0116,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly Turbo
IB-0116,Fiat,Mobi,Atual,2022,2023,1.0 Firefly
IB-0116,Fiat,Mobi,Atual,2022,2023,1.0 Firefly Turbo
JG-0096,Fiat,Mobi,Lançamento,2016,2018,1.0 Firefly
JG-0096,Fiat,Mobi,Facelift 1,2018,2020,1.0 Firefly
JG-0096,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly
JG-0096,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly Turbo
JG-0096,Fiat,Mobi,Atual,2022,2023,1.0 Firefly
JG-0096,Fiat,Mobi,Atual,2022,2023,1.0 Firefly Turbo
JG-0097,Fiat,Mobi,Lançamento,2016,2018,1.0 Firefly
JG-0097,Fiat,Mobi,Facelift 1,2018,2020,1.0 Firefly
JG-0097,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly
JG-0097,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly Turbo
JG-0097,Fiat,Mobi,Atual,2022,2023,1.0 Firefly
JG-0097,Fiat,Mobi,Atual,2022,2023,1.0 Firefly Turbo
PJ-0102,Chevrolet,Spin,Lançamento,2012,2016,1.8 SPE4
PJ-0102,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4
PJ-0102,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4 Flexpower
PJ-0102,Chevrolet,Spin,2ª fase,2019,2021,1.8 Family I
PJ-0102,Chevrolet,Spin,Final,2021,2023,1.8 Family I
AN-0121,Chevrolet,Spin,Lançamento,2012,2016,1.8 SPE4
AN-0121,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4
AN-0121,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4 Flexpower
AN-0121,Chevrolet,Spin,2ª fase,2019,2021,1.8 Family I
AN-0121,Chevrolet,Spin,Final,2021,2023,1.8 Family I
AN-0122,Chevrolet,Spin,Lançamento,2012,2016,1.8 SPE4
AN-0122,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4
AN-0122,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4 Flexpower
AN-0122,Chevrolet,Spin,2ª fase,2019,2021,1.8 Family I
AN-0122,Chevrolet,Spin,Final,2021,2023,1.8 Family I
IB-0117,Chevrolet,Spin,Lançamento,2012,2016,1.8 SPE4
IB-0117,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4
IB-0117,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4 Flexpower
IB-0117,Chevrolet,Spin,2ª fase,2019,2021,1.8 Family I
IB-0117,Chevrolet,Spin,Final,2021,2023,1.8 Family I
AN-0123,Chevrolet,Spin,Lançamento,2012,2016,1.8 SPE4
AN-0123,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4
AN-0123,Chevrolet,Spin,Facelift,2016,2019,1.8 SPE4 Flexpower
AN-0123,Chevrolet,Spin,2ª fase,2019,2021,1.8 Family I
AN-0123,Chevrolet,Spin,Final,2021,2023,1.8 Family I
IB-0118,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
IB-0118,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
IB-0118,Nissan,March,Facelift,2014,2017,1.0 HR10DE
IB-0118,Nissan,March,Facelift,2014,2017,1.6 HR16DE
IB-0118,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
IB-0118,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
IB-0118,Nissan,March,Final,2020,2022,1.6 HR16DE
IB-0119,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
IB-0119,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
IB-0119,Nissan,March,Facelift,2014,2017,1.0 HR10DE
IB-0119,Nissan,March,Facelift,2014,2017,1.6 HR16DE
IB-0119,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
IB-0119,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
IB-0119,Nissan,March,Final,2020,2022,1.6 HR16DE
IB-0120,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
IB-0120,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
IB-0120,Nissan,March,Facelift,2014,2017,1.0 HR10DE
IB-0120,Nissan,March,Facelift,2014,2017,1.6 HR16DE
IB-0120,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
IB-0120,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
IB-0120,Nissan,March,Final,2020,2022,1.6 HR16DE
AN-0124,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
AN-0124,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
AN-0124,Nissan,March,Facelift,2014,2017,1.0 HR10DE
AN-0124,Nissan,March,Facelift,2014,2017,1.6 HR16DE
AN-0124,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
AN-0124,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
AN-0124,Nissan,March,Final,2020,2022,1.6 HR16DE
JG-0098,Nissan,March,Lançamento,2011,2014,1.0 HR10DE
JG-0098,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
JG-0098,Nissan,March,Facelift,2014,2017,1.0 HR10DE
JG-0098,Nissan,March,Facelift,2014,2017,1.6 HR16DE
JG-0098,Nissan,March,2ª fase,2017,2020,1.0 HR10DE
JG-0098,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
JG-0098,Nissan,March,Final,2020,2022,1.6 HR16DE
IB-0121,Nissan,Versa,Lançamento,2011,2014,1.6 HR16DE
IB-0121,Nissan,Versa,Facelift,2014,2017,1.6 HR16DE
IB-0121,Nissan,Versa,2ª fase,2017,2020,1.6 HR16DE
IB-0121,Nissan,Versa,Atual,2020,2023,1.6 HR16DE
AN-0125,Nissan,Versa,Lançamento,2011,2014,1.6 HR16DE
AN-0125,Nissan,Versa,Facelift,2014,2017,1.6 HR16DE
AN-0125,Nissan,Versa,2ª fase,2017,2020,1.6 HR16DE
AN-0125,Nissan,Versa,Atual,2020,2023,1.6 HR16DE
VG-0098,Nissan,Versa,Lançamento,2011,2014,1.6 HR16DE
VG-0098,Nissan,Versa,Facelift,2014,2017,1.6 HR16DE
VG-0098,Nissan,Versa,2ª fase,2017,2020,1.6 HR16DE
VG-0098,Nissan,Versa,Atual,2020,2023,1.6 HR16DE
PJ-0103,Nissan,Versa,Lançamento,2011,2014,1.6 HR16DE
PJ-0103,Nissan,Versa,Facelift,2014,2017,1.6 HR16DE
PJ-0103,Nissan,Versa,2ª fase,2017,2020,1.6 HR16DE
PJ-0103,Nissan,Versa,Atual,2020,2023,1.6 HR16DE
VG-0099,Peugeot,208,Lançamento,2013,2016,1.2 PureTech
VG-0099,Peugeot,208,Lançamento,2013,2016,1.6 THP
VG-0099,Peugeot,208,Facelift,2016,2019,1.2 PureTech
VG-0099,Peugeot,208,Facelift,2016,2019,1.6 THP
VG-0099,Peugeot,208,2ª fase,2019,2021,1.6 THP
VG-0099,Peugeot,208,Atual,2021,2023,1.6 THP
TT-0101,Peugeot,208,Lançamento,2013,2016,1.2 PureTech
TT-0101,Peugeot,208,Lançamento,2013,2016,1.6 THP
TT-0101,Peugeot,208,Facelift,2016,2019,1.2 PureTech
TT-0101,Peugeot,208,Facelift,2016,2019,1.6 THP
TT-0101,Peugeot,208,2ª fase,2019,2021,1.6 THP
TT-0101,Peugeot,208,Atual,2021,2023,1.6 THP
VG-0100,Peugeot,208,Lançamento,2013,2016,1.2 PureTech
VG-0100,Peugeot,208,Lançamento,2013,2016,1.6 THP
VG-0100,Peugeot,208,Facelift,2016,2019,1.2 PureTech
VG-0100,Peugeot,208,Facelift,2016,2019,1.6 THP
VG-0100,Peugeot,208,2ª fase,2019,2021,1.6 THP
VG-0100,Peugeot,208,Atual,2021,2023,1.6 THP
IB-0122,Peugeot,208,Lançamento,2013,2016,1.2 PureTech
IB-0122,Peugeot,208,Lançamento,2013,2016,1.6 THP
IB-0122,Peugeot,208,Facelift,2016,2019,1.2 PureTech
IB-0122,Peugeot,208,Facelift,2016,2019,1.6 THP
IB-0122,Peugeot,208,2ª fase,2019,2021,1.6 THP
IB-0122,Peugeot,208,Atual,2021,2023,1.6 THP
TT-0102,Citroën,C3,1ª geração BR,2003,2006,1.4 TU3
TT-0102,Citroën,C3,1ª geração BR,2003,2006,1.6 TU5
TT-0102,Citroën,C3,2ª geração BR,2006,2012,1.4 TU3
TT-0102,Citroën,C3,2ª geração BR,2006,2012,1.6 16V
TT-0102,Citroën,C3,3ª geração,2012,2017,1.5 8V
TT-0102,Citroën,C3,3ª geração,2012,2017,1.6 16V
TT-0102,Citroën,C3,Atual,2017,2023,1.6 PureTech
TT-0103,Citroën,C3,1ª geração BR,2003,2006,1.4 TU3
TT-0103,Citroën,C3,1ª geração BR,2003,2006,1.6 TU5
TT-0103,Citroën,C3,2ª geração BR,2006,2012,1.4 TU3
TT-0103,Citroën,C3,2ª geração BR,2006,2012,1.6 16V
TT-0103,Citroën,C3,3ª geração,2012,2017,1.5 8V
TT-0103,Citroën,C3,3ª geração,2012,2017,1.6 16V
TT-0103,Citroën,C3,Atual,2017,2023,1.6 PureTech
IB-0123,Citroën,C3,1ª geração BR,2003,2006,1.4 TU3
IB-0123,Citroën,C3,1ª geração BR,2003,2006,1.6 TU5
IB-0123,Citroën,C3,2ª geração BR,2006,2012,1.4 TU3
IB-0123,Citroën,C3,2ª geração BR,2006,2012,1.6 16V
IB-0123,Citroën,C3,3ª geração,2012,2017,1.5 8V
IB-0123,Citroën,C3,3ª geração,2012,2017,1.6 16V
IB-0123,Citroën,C3,Atual,2017,2023,1.6 PureTech
VG-0101,Citroën,C3,1ª geração BR,2003,2006,1.4 TU3
VG-0101,Citroën,C3,1ª geração BR,2003,2006,1.6 TU5
VG-0101,Citroën,C3,2ª geração BR,2006,2012,1.4 TU3
VG-0101,Citroën,C3,2ª geração BR,2006,2012,1.6 16V
VG-0101,Citroën,C3,3ª geração,2012,2017,1.5 8V
VG-0101,Citroën,C3,3ª geração,2012,2017,1.6 16V
VG-0101,Citroën,C3,Atual,2017,2023,1.6 PureTech
VG-0102,Toyota,Etios,Lançamento,2012,2015,1.3 Dual VVT-i
VG-0102,Toyota,Etios,Lançamento,2012,2015,1.5 Dual VVT-i
VG-0102,Toyota,Etios,Facelift,2015,2019,1.3 Dual VVT-i
VG-0102,Toyota,Etios,Facelift,2015,2019,1.5 Dual VVT-i
VG-0102,Toyota,Etios,2ª fase,2019,2021,1.5 Dual VVT-i
VG-0102,Toyota,Etios,Final,2021,2021,1.5 Dual VVT-i
JG-0099,Toyota,Etios,Lançamento,2012,2015,1.3 Dual VVT-i
JG-0099,Toyota,Etios,Lançamento,2012,2015,1.5 Dual VVT-i
JG-0099,Toyota,Etios,Facelift,2015,2019,1.3 Dual VVT-i
JG-0099,Toyota,Etios,Facelift,2015,2019,1.5 Dual VVT-i
JG-0099,Toyota,Etios,2ª fase,2019,2021,1.5 Dual VVT-i
JG-0099,Toyota,Etios,Final,2021,2021,1.5 Dual VVT-i
AN-0126,Toyota,Etios,Lançamento,2012,2015,1.3 Dual VVT-i
AN-0126,Toyota,Etios,Lançamento,2012,2015,1.5 Dual VVT-i
AN-0126,Toyota,Etios,Facelift,2015,2019,1.3 Dual VVT-i
AN-0126,Toyota,Etios,Facelift,2015,2019,1.5 Dual VVT-i
AN-0126,Toyota,Etios,2ª fase,2019,2021,1.5 Dual VVT-i
AN-0126,Toyota,Etios,Final,2021,2021,1.5 Dual VVT-i
JG-0100,Toyota,Etios,Lançamento,2012,2015,1.3 Dual VVT-i
JG-0100,Toyota,Etios,Lançamento,2012,2015,1.5 Dual VVT-i
JG-0100,Toyota,Etios,Facelift,2015,2019,1.3 Dual VVT-i
JG-0100,Toyota,Etios,Facelift,2015,2019,1.5 Dual VVT-i
JG-0100,Toyota,Etios,2ª fase,2019,2021,1.5 Dual VVT-i
JG-0100,Toyota,Etios,Final,2021,2021,1.5 Dual VVT-i
TT-0104,Hyundai,HB20,2ª geração,2019,2021,1.0 Kappa TGDI
TT-0104,Hyundai,HB20,Atual,2021,2023,1.0 Kappa TGDI
AN-0127,Fiat,Palio,3ª geração,2004,2011,1.8 8V
AN-0127,Fiat,Siena,3ª geração,2004,2012,1.8 8V
AN-0127,Fiat,Strada,2ª geração,2004,2012,1.8 8V
AN-0127,Fiat,Punto,Lançamento,2007,2009,1.8 8V
VG-0103,Volkswagen,Polo,2ª geração BR,2007,2014,2.0 8V EA111
VG-0104,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
VG-0104,Fiat,Punto,Final,2015,2017,1.6 E.torQ
JG-0101,Honda,Fit,1ª geração,2003,2008,1.4 SOHC i-DSI
TT-0105,Peugeot,208,Lançamento,2013,2016,1.6 THP
TT-0105,Peugeot,208,Facelift,2016,2019,1.6 THP
TT-0105,Peugeot,208,2ª fase,2019,2021,1.6 THP
TT-0105,Peugeot,208,Atual,2021,2023,1.6 THP
AN-0128,Fiat,Palio,3ª geração,2004,2011,1.4 8V Fire
AN-0128,Fiat,Uno,Novo Uno 1ª,2010,2014,1.4 8V Fire
AN-0128,Fiat,Siena,2ª geração,2001,2004,1.4 8V Fire
AN-0128,Fiat,Siena,3ª geração,2004,2012,1.4 8V Fire
AN-0128,Fiat,Strada,2ª geração,2004,2012,1.4 8V Fire
AN-0128,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
AN-0128,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
IB-0124,Honda,Fit,3ª geração,2015,2020,1.5 Earth Dreams
IB-0124,Honda,Fit,Final,2020,2021,1.5 Earth Dreams
PJ-0104,Fiat,Palio,Atual,2012,2017,1.4 Fire Evo
PJ-0104,Fiat,Siena,Atual,2012,2016,1.4 Fire Evo
PJ-0104,Fiat,Strada,3ª geração,2013,2020,1.4 Fire Evo
PJ-0104,Fiat,Punto,Facelift 2,2012,2015,1.4 Fire Evo
PJ-0104,Fiat,Punto,Final,2015,2017,1.4 Fire Evo
IB-0125,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
IB-0125,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
IB-0125,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
IB-0125,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
IB-0125,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
IB-0126,Ford,EcoSport,1ª geração,2003,2007,2.0 Zetec
TT-0106,Citroën,C3,1ª geração BR,2003,2006,1.6 TU5
PJ-0105,Nissan,March,Lançamento,2011,2014,1.6 HR16DE
PJ-0105,Nissan,March,Facelift,2014,2017,1.6 HR16DE
PJ-0105,Nissan,March,2ª fase,2017,2020,1.6 HR16DE
PJ-0105,Nissan,March,Final,2020,2022,1.6 HR16DE
PJ-0105,Nissan,Versa,Lançamento,2011,2014,1.6 HR16DE
PJ-0105,Nissan,Versa,Facelift,2014,2017,1.6 HR16DE
PJ-0105,Nissan,Versa,2ª fase,2017,2020,1.6 HR16DE
PJ-0105,Nissan,Versa,Atual,2020,2023,1.6 HR16DE
TT-0107,Volkswagen,Polo,Novo Polo,2017,2020,1.0 12V TSI EA211
TT-0107,Volkswagen,Polo,Atual,2020,2023,1.0 12V TSI EA211
TT-0107,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
TT-0107,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
JG-0102,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
JG-0102,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
JG-0102,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
JG-0102,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
JG-0102,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
JG-0103,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
JG-0103,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
JG-0103,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
VG-0105,Hyundai,HB20,Lançamento,2012,2015,1.6 Gamma
VG-0105,Hyundai,HB20,Facelift,2015,2019,1.6 Gamma
VG-0105,Hyundai,HB20,2ª geração,2019,2021,1.6 Gamma
VG-0105,Hyundai,HB20,Atual,2021,2023,1.6 Gamma
PJ-0106,Honda,Civic,7ª geração,2001,2006,1.7 SOHC VTEC
VG-0106,Volkswagen,Gol,G4,2006,2008,1.0 8V EA111
VG-0106,Volkswagen,Gol,G5,2008,2012,1.0 8V EA111
VG-0106,Volkswagen,Fox,1ª geração,2003,2009,1.0 8V EA111
VG-0106,Volkswagen,Fox,2ª geração,2009,2014,1.0 8V EA111
VG-0106,Volkswagen,Voyage,1ª geração,2008,2012,1.0 8V EA111
JG-0104,Renault,Duster,1ª geração,2011,2015,2.0 16V
JG-0104,Renault,Duster,Facelift,2015,2019,2.0 16V
JG-0104,Renault,Duster,2ª geração,2019,2021,2.0 16V
JG-0104,Renault,Duster,Atual,2021,2023,2.0 16V
AN-0129,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
AN-0129,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
IB-0127,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
IB-0127,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
IB-0127,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
TT-0108,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
TT-0108,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
TT-0108,Renault,Logan,1ª geração,2007,2011,1.0 16V Energy
TT-0108,Renault,Logan,Facelift,2011,2013,1.0 16V Energy
IB-0128,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
IB-0128,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
PJ-0107,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
JG-0105,Fiat,Uno,Atual,2021,2023,1.0 Firefly
JG-0105,Fiat,Mobi,Lançamento,2016,2018,1.0 Firefly
JG-0105,Fiat,Mobi,Facelift 1,2018,2020,1.0 Firefly
JG-0105,Fiat,Mobi,Facelift 2,2020,2022,1.0 Firefly
JG-0105,Fiat,Mobi,Atual,2022,2023,1.0 Firefly
TT-0109,Fiat,Strada,3ª geração,2013,2020,1.8 E.torQ
TT-0109,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
IB-0129,Hyundai,HB20,Lançamento,2012,2015,1.0 Kappa
IB-0129,Hyundai,HB20,Facelift,2015,2019,1.0 Kappa
PJ-0108,Volkswagen,Polo,Novo Polo,2017,2020,1.0 12V TSI EA211
PJ-0108,Volkswagen,Polo,Atual,2020,2023,1.0 12V TSI EA211
PJ-0108,Volkswagen,Up!,2ª fase,2019,2021,1.0 12V TSI EA211
PJ-0108,Volkswagen,Up!,Final,2021,2023,1.0 12V TSI EA211
IB-0130,Ford,EcoSport,Final,2017,2021,1.5 Ti-VCT
TT-0110,Toyota,Corolla,12ª geração,2019,2023,1.8 Hybrid Dynamic Force
TT-0111,Peugeot,208,Lançamento,2013,2016,1.6 THP
TT-0111,Peugeot,208,Facelift,2016,2019,1.6 THP
TT-0111,Peugeot,208,2ª fase,2019,2021,1.6 THP
